cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.011381,-10.2278,6.5692,2.5866,1vcu,10
0.045993,-10.1472,4.4157,2.6112,1vcu,11
0.075621,-13.1097,4.5082,2.5786,1vcu,1
0.244890,-12.8577,4.6122,2.8072,1vcu,2
0.898235,-12.4494,4.3173,2.7192,1vcu,3
0.123601,-12.4230,4.9876,2.4858,1vcu,4
0.988872,-11.9332,1.1842,2.3718,1vcu,5
0.223024,-11.9297,5.5518,2.6019,1vcu,6
0.197144,-11.7707,4.3438,1.9739,1vcu,7
0.848885,-11.5773,4.2048,1.1194,1vcu,8
0.222947,-11.0733,7.8357,2.5728,1vcu,9
0.994647,-8.1216,0.8540,0.2807,1vgc,0
0.050177,-8.4317,5.9797,3.3624,1vgc,10
0.569477,-8.2544,6.1428,0.7874,1vgc,11
0.017654,-8.2372,6.0387,0.9345,1vgc,12
0.004623,-7.8842,6.2147,3.4108,1vgc,13
0.285417,-7.8406,6.2233,3.4362,1vgc,14
0.196136,-7.8216,4.9804,1.0652,1vgc,15
0.010205,-7.7086,10.6113,0.7818,1vgc,16
0.061676,-7.6530,4.1141,0.7887,1vgc,17
0.270936,-7.5800,8.3307,0.7874,1vgc,18
0.005090,-7.4981,5.2752,3.3503,1vgc,19
0.959428,-9.5040,1.6868,0.7886,1vgc,1
0.214320,-7.4416,8.1993,0.7874,1vgc,20
0.630482,-9.0952,2.5353,0.7876,1vgc,2
0.950728,-8.9785,1.2562,3.5052,1vgc,3
0.006026,-8.8930,5.6335,0.7889,1vgc,4
0.821647,-8.6645,1.7234,0.8825,1vgc,5
0.034259,-8.6640,5.6951,0.7898,1vgc,6
0.575302,-8.6022,6.4457,0.8228,1vgc,7
0.503316,-8.5448,1.6088,3.3901,1vgc,8
0.299435,-8.4529,2.6618,3.4337,1vgc,9
0.809299,-14.1492,1.2023,0.5712,1vj5,0
0.659632,-13.4284,7.5876,3.8243,1vj5,1
0.601521,-13.3098,1.8682,1.0987,1vj5,2
0.134104,-13.2621,1.8623,3.8216,1vj5,3
0.878541,-12.8443,7.7065,1.0927,1vj5,4
0.059131,-11.6775,10.8077,1.0936,1vj5,5
0.670783,-11.1561,8.2085,1.0916,1vj5,6
0.085948,-11.0772,8.6242,3.8235,1vj5,7
0.093477,-11.0384,9.2157,0.9302,1vj5,8
0.690500,-10.5688,9.7986,3.8241,1vj5,9
0.998665,-12.0087,0.4792,0.7839,1vj9,0
0.930094,-13.5991,4.0968,1.6461,1vj9,10
0.599202,-13.5466,3.5010,2.7140,1vj9,11
0.554118,-13.5225,8.2095,1.1981,1vj9,12
0.004290,-13.4890,14.3059,1.0607,1vj9,13
0.212321,-13.4338,8.0057,2.6550,1vj9,14
0.139375,-13.3308,8.9694,1.2816,1vj9,15
0.051892,-13.2980,11.9908,2.4706,1vj9,16
0.064170,-13.2760,10.0070,1.8342,1vj9,17
0.007240,-13.2662,9.9193,2.8055,1vj9,18
0.022946,-13.2294,9.0615,1.1509,1vj9,19
0.375112,-14.8945,8.6232,1.3340,1vj9,1
0.012245,-13.1722,9.1474,2.8265,1vj9,20
0.796920,-14.6297,8.1704,1.0650,1vj9,2
0.284769,-14.4172,7.4583,1.0741,1vj9,3
0.220775,-13.8942,8.6242,1.4528,1vj9,4
0.006329,-13.8461,13.9433,1.6778,1vj9,5
0.500245,-13.8425,1.5618,2.0414,1vj9,6
0.007586,-13.7674,9.7398,1.2585,1vj9,7
0.409256,-13.7460,2.7014,2.1545,1vj9,8
0.001601,-13.6900,13.7617,0.9636,1vj9,9
0.994158,-10.3637,0.4862,0.8248,1vja,0
0.909772,-10.7683,4.1517,1.3147,1vja,10
0.390793,-10.6604,7.9020,1.3155,1vja,11
0.950765,-10.5335,2.9173,1.0633,1vja,12
0.462180,-10.4811,9.0013,1.3155,1vja,13
0.068179,-10.4373,7.0076,1.3141,1vja,14
0.815550,-10.4180,7.5779,1.3143,1vja,15
0.251137,-10.4000,6.5761,1.3142,1vja,16
0.104392,-10.3225,6.1952,1.3096,1vja,17
0.005998,-10.3078,8.2782,1.3146,1vja,18
0.054520,-10.2781,7.7718,1.3148,1vja,19
0.907825,-11.7196,1.0588,1.3150,1vja,1
0.010034,-10.1535,9.2643,1.3155,1vja,20
0.681707,-11.3112,1.1870,1.3143,1vja,2
0.956553,-11.1654,0.5908,1.3134,1vja,3
0.409228,-11.1368,2.0668,1.3162,1vja,4
0.798187,-11.0930,8.1632,1.3147,1vja,5
0.453592,-11.0406,7.7079,1.3145,1vja,6
0.786375,-10.9854,2.8942,1.3163,1vja,7
0.120135,-10.8713,8.2542,1.3164,1vja,8
0.124699,-10.7775,7.1451,1.3139,1vja,9
0.907588,-16.6345,0.5314,0.5881,1vjb,0
0.817978,-17.8109,0.8565,1.4815,1vjb,1
0.804042,-16.9879,5.2792,1.6417,1vjb,2
0.762373,-16.6957,6.1256,1.6654,1vjb,3
0.886600,-16.6266,7.4329,1.6504,1vjb,4
0.676794,-16.6089,7.2840,1.7126,1vjb,5
0.648431,-15.2344,1.9024,3.5010,1vjb,6
0.965695,-9.6783,0.7765,0.4828,1vjc,0
0.006058,-9.3695,10.2752,2.0161,1vjc,10
0.000299,-9.3461,5.3611,1.8269,1vjc,11
0.565594,-9.2891,3.7703,1.4343,1vjc,12
0.613225,-9.2302,2.7436,1.6180,1vjc,13
0.447152,-9.0626,3.3349,1.4737,1vjc,14
0.917759,-12.0526,3.2068,0.5394,1vjc,1
0.439286,-10.9559,3.7387,1.8315,1vjc,2
0.871336,-10.8266,2.4628,0.9769,1vjc,3
0.602884,-10.3670,3.5446,1.9681,1vjc,4
0.660874,-10.0675,2.8132,2.7229,1vjc,5
0.811971,-9.7960,1.8586,1.5806,1vjc,6
0.317126,-9.7783,3.3035,1.7951,1vjc,7
0.002951,-9.6676,10.1105,1.9131,1vjc,8
0.404374,-9.5635,3.3687,1.7052,1vjc,9
0.769002,-13.0012,0.7576,0.7840,1vjd,0
0.658944,-9.7942,3.4615,2.7752,1vjd,10
0.009820,-9.6309,13.4108,2.8932,1vjd,11
0.664005,-12.5276,1.1218,1.5235,1vjd,1
0.697884,-12.4785,0.9801,0.9138,1vjd,2
0.797932,-11.6131,2.9280,1.5721,1vjd,3
0.903099,-11.1940,2.3057,1.0437,1vjd,4
0.002008,-10.8243,16.4393,3.0518,1vjd,5
0.017222,-10.1206,8.0584,2.6303,1vjd,6
0.665279,-10.0961,2.7820,1.7538,1vjd,7
0.008661,-10.0402,16.3771,2.7502,1vjd,8
0.672862,-9.8052,12.1240,2.6954,1vjd,9
0.982694,-10.0150,1.1802,0.8681,1vsn,0
0.093394,-9.5218,5.1448,2.1378,1vsn,10
0.544380,-9.4094,9.6110,1.7106,1vsn,11
0.049075,-9.4055,10.0886,1.5149,1vsn,12
0.012523,-9.3041,9.2167,2.3783,1vsn,13
0.025037,-9.2669,9.7414,1.1482,1vsn,14
0.001537,-9.2260,10.1237,2.5268,1vsn,15
0.079296,-9.2200,4.4146,2.9011,1vsn,16
0.038761,-8.9947,10.5444,3.1197,1vsn,17
0.056635,-8.9562,10.0558,1.6495,1vsn,18
0.093594,-8.7683,6.0322,2.3198,1vsn,19
0.986936,-10.8108,1.3563,1.1476,1vsn,1
0.038799,-8.7666,5.2268,2.4102,1vsn,20
0.298563,-10.1994,9.3625,1.7436,1vsn,2
0.072562,-10.0961,9.8317,1.1433,1vsn,3
0.083059,-10.0620,11.2717,1.5441,1vsn,4
0.353816,-9.9484,9.6075,1.1428,1vsn,5
0.051526,-9.8719,5.7050,3.0800,1vsn,6
0.002881,-9.8021,10.3430,2.1664,1vsn,7
0.040527,-9.6812,4.1801,1.4543,1vsn,8
0.026191,-9.5326,10.3937,2.2990,1vsn,9
0.401029,-10.5879,1.0406,1.2918,1vwf,0
0.079291,-12.4004,7.6936,2.5076,1vwf,10
0.000856,-12.3873,5.2441,3.7363,1vwf,11
0.000048,-12.1674,9.3841,2.4794,1vwf,12
0.094562,-12.1578,9.4431,2.4771,1vwf,13
0.006791,-12.1015,5.8965,2.4973,1vwf,14
0.109703,-12.0927,10.1489,2.4465,1vwf,15
0.047656,-12.0725,8.3695,2.5226,1vwf,16
0.008838,-12.0403,10.1898,3.7471,1vwf,17
0.002380,-11.9995,9.5836,3.7530,1vwf,18
0.000070,-11.9527,11.8322,2.4860,1vwf,19
0.000205,-12.9654,6.8049,2.5303,1vwf,1
0.001468,-11.7593,8.8395,2.4279,1vwf,20
0.003939,-12.9572,9.1610,2.5502,1vwf,2
0.002219,-12.9451,3.7060,2.5890,1vwf,3
0.024429,-12.7471,10.8396,3.7327,1vwf,4
0.000003,-12.4838,6.7167,3.7697,1vwf,5
0.004982,-12.4499,4.8725,2.5687,1vwf,6
0.022690,-12.4238,12.1574,2.5019,1vwf,7
0.000084,-12.4153,7.2296,3.8793,1vwf,8
0.000423,-12.4095,10.2219,2.4730,1vwf,9
0.726829,-13.9836,2.6476,1.2912,1vwl,0
0.007831,-12.1296,6.4708,3.6225,1vwl,10
0.017259,-12.0514,10.4100,1.2917,1vwl,11
0.011340,-12.0096,12.3981,2.0724,1vwl,12
0.000792,-12.0034,11.8698,3.5922,1vwl,13
0.019010,-11.9227,10.0276,3.6167,1vwl,14
0.003377,-11.7552,7.6718,3.5804,1vwl,15
0.013689,-11.6776,12.3401,2.3513,1vwl,16
0.010966,-11.5255,11.9578,2.4064,1vwl,17
0.012437,-11.4607,9.7431,3.6008,1vwl,18
0.000948,-11.4220,7.0735,4.8778,1vwl,19
0.175573,-13.4316,2.8523,1.2915,1vwl,1
0.004351,-11.1999,7.0985,3.6091,1vwl,20
0.000542,-13.3404,7.8588,3.5958,1vwl,2
0.000578,-13.1948,11.5039,3.6190,1vwl,3
0.182084,-13.1072,10.8247,2.4388,1vwl,4
0.314683,-12.5783,8.0963,1.2914,1vwl,5
0.047915,-12.4562,7.9391,1.2910,1vwl,6
0.000107,-12.4454,6.5841,3.6372,1vwl,7
0.022977,-12.3725,13.0686,3.5962,1vwl,8
0.144809,-12.3308,11.1610,3.5951,1vwl,9
0.499500,-15.0969,0.6268,1.3103,1vwn,0
0.199329,-14.9002,2.5170,5.7255,1vwn,10
0.000049,-14.8999,6.4347,4.6043,1vwn,11
0.001700,-14.8813,6.2530,4.6245,1vwn,12
0.000058,-14.7284,4.4505,4.8243,1vwn,13
0.018479,-14.7261,6.8374,4.6399,1vwn,14
0.001137,-14.5875,3.6918,4.4114,1vwn,15
0.000020,-14.4232,6.3320,4.6211,1vwn,16
0.644261,-14.1346,7.8364,1.7353,1vwn,17
0.013261,-13.8604,5.5885,4.6453,1vwn,18
0.000409,-13.6395,6.1417,4.5971,1vwn,19
0.001341,-16.1737,6.6462,5.3828,1vwn,1
0.000029,-13.6106,6.3205,5.7513,1vwn,20
0.000026,-15.4677,6.3242,4.9664,1vwn,2
0.011848,-15.4408,6.0583,4.6080,1vwn,3
0.125067,-15.3123,5.0865,4.9556,1vwn,4
0.120970,-15.2425,5.2909,4.8325,1vwn,5
0.001097,-15.0859,6.9073,4.5954,1vwn,6
0.016845,-15.0766,5.6940,4.8696,1vwn,7
0.011958,-15.0347,1.2756,2.8274,1vwn,8
0.000183,-15.0294,6.8991,4.9661,1vwn,9
0.719353,-17.8718,0.2631,0.4496,1vzq,0
0.566840,-17.7340,0.3638,0.5370,1vzq,1
0.812477,-16.7212,1.2896,3.4627,1vzq,2
0.041806,-16.2007,3.0624,1.9158,1vzq,3
0.671341,-16.0658,1.3335,2.9669,1vzq,4
0.210574,-15.9100,4.3467,2.8433,1vzq,5
0.035195,-15.4319,2.9112,1.9331,1vzq,6
0.002565,-15.3393,6.2620,2.6597,1vzq,7
0.109112,-14.8845,8.1386,1.6309,1vzq,8
0.177744,-14.7959,7.4160,1.7074,1vzq,9
0.997333,-10.0385,0.5242,0.7652,1w0z,0
0.089061,-9.5538,3.3090,1.0473,1w0z,10
0.010036,-9.4949,7.1521,2.5632,1w0z,11
0.612987,-9.4120,6.4945,1.0520,1w0z,12
0.118057,-9.2718,7.6543,0.7824,1w0z,13
0.869310,-9.2595,6.9684,1.0686,1w0z,14
0.235002,-9.2118,3.7400,1.0971,1w0z,15
0.098448,-9.1264,2.6570,0.9836,1w0z,16
0.025220,-9.0891,2.8079,0.7934,1w0z,17
0.247491,-9.0662,6.4455,1.0927,1w0z,18
0.864306,-9.0452,5.6659,2.8351,1w0z,19
0.157620,-11.0395,7.3084,1.0044,1w0z,1
0.003491,-8.7701,7.3900,2.8073,1w0z,20
0.577317,-11.0155,1.3782,0.9728,1w0z,2
0.968094,-10.4687,2.6149,1.0090,1w0z,3
0.981074,-10.4350,6.5608,0.7960,1w0z,4
0.829804,-10.3996,2.6277,0.7845,1w0z,5
0.880426,-10.3626,7.1623,1.0715,1w0z,6
0.116874,-10.3080,7.8845,0.9697,1w0z,7
0.963345,-9.8306,6.0258,0.8290,1w0z,8
0.295784,-9.7958,8.3155,0.9786,1w0z,9
0.019417,-8.4874,1.0534,1.0723,1w10,0
0.000762,-8.1655,3.5697,1.1408,1w10,10
0.012514,-8.1430,8.2530,1.1500,1w10,11
0.000825,-8.1276,7.0229,1.2840,1w10,12
0.001714,-8.0742,2.9651,2.9387,1w10,13
0.416114,-8.0665,7.9019,0.9796,1w10,14
0.071737,-8.0582,4.7882,2.7228,1w10,15
0.686848,-8.0215,8.8515,0.9807,1w10,16
0.056478,-7.9879,7.6575,0.8471,1w10,17
0.068710,-7.9223,8.7373,2.9233,1w10,18
0.523854,-7.8884,8.7448,0.9792,1w10,19
0.166045,-9.5830,1.7864,1.2369,1w10,1
0.036358,-7.8788,8.1581,1.1278,1w10,20
0.025215,-9.2780,1.3737,1.2658,1w10,2
0.048974,-8.9313,2.6799,1.3309,1w10,3
0.135516,-8.5713,9.6972,1.0772,1w10,4
0.827234,-8.4767,9.4922,0.9792,1w10,5
0.087652,-8.3909,10.0196,1.1111,1w10,6
0.066036,-8.2998,7.9211,0.9795,1w10,7
0.010452,-8.2914,8.2602,2.7861,1w10,8
0.019063,-8.1657,7.8272,2.7887,1w10,9
0.997079,-12.2218,0.5860,0.9125,1w11,0
0.013303,-11.0542,8.6532,2.8097,1w11,10
0.012445,-10.9896,1.7871,2.4598,1w11,11
0.070282,-10.9672,7.2172,2.2741,1w11,12
0.129201,-10.8748,8.0413,2.1528,1w11,13
0.156816,-10.7277,6.9609,2.1924,1w11,14
0.252961,-10.6327,5.4695,2.3980,1w11,15
0.123023,-10.6136,11.2506,2.4697,1w11,16
0.015158,-10.5477,8.4962,1.9438,1w11,17
0.252236,-10.3997,8.8346,1.7804,1w11,18
0.256564,-10.3100,6.5255,1.4937,1w11,19
0.904597,-12.0409,1.5071,2.3632,1w11,1
0.019840,-10.1147,4.0932,2.2960,1w11,20
0.338475,-11.9959,2.4809,2.4949,1w11,2
0.916832,-11.4527,3.2098,1.7696,1w11,3
0.125944,-11.3948,7.2134,2.2535,1w11,4
0.013566,-11.3764,8.1222,2.8548,1w11,5
0.778692,-11.3439,4.1222,2.2660,1w11,6
0.701133,-11.3124,7.7448,1.9939,1w11,7
0.355733,-11.2861,7.2077,1.8448,1w11,8
0.261087,-11.2860,2.6816,1.4758,1w11,9
0.867890,-10.9814,0.6572,1.2880,1w12,0
0.002868,-10.8051,8.5234,2.8304,1w12,10
0.168522,-10.7314,6.6506,3.1340,1w12,11
0.000820,-10.5025,8.2561,2.7852,1w12,12
0.040981,-10.4649,9.5318,2.8383,1w12,13
0.000370,-10.4270,8.0534,3.0970,1w12,14
0.012446,-10.4061,8.7240,3.1414,1w12,15
0.003160,-10.3951,7.3145,3.0673,1w12,16
0.008759,-10.3437,7.0997,3.1639,1w12,17
0.006152,-10.3056,7.5655,3.1553,1w12,18
0.015100,-10.2719,10.7889,3.1157,1w12,19
0.066440,-11.9382,5.6964,3.0380,1w12,1
0.077618,-10.2313,11.1426,3.0279,1w12,20
0.563848,-11.6250,6.2527,3.0475,1w12,2
0.002573,-11.4078,6.8068,2.9493,1w12,3
0.085536,-11.4071,7.8057,3.1170,1w12,4
0.002766,-11.2111,6.1161,2.6077,1w12,5
0.146741,-11.1570,9.8675,2.0990,1w12,6
0.228857,-11.0331,6.8727,2.8649,1w12,7
0.007158,-10.9779,12.7243,2.7648,1w12,8
0.001311,-10.8107,12.3185,2.9326,1w12,9
0.998240,-12.0568,0.5549,0.8481,1w13,0
0.239297,-12.8228,7.7822,1.3775,1w13,10
0.732123,-12.7926,4.2681,1.2650,1w13,11
0.977463,-12.7775,3.4340,1.4527,1w13,12
0.236048,-12.7306,7.8191,1.3192,1w13,13
0.555528,-12.7187,6.5641,1.3996,1w13,14
0.818546,-12.7125,7.8310,2.7433,1w13,15
0.210949,-12.5873,3.6757,2.8168,1w13,16
0.004818,-12.5347,8.3488,1.5322,1w13,17
0.739899,-12.5317,2.7513,2.8300,1w13,18
0.703707,-12.3818,6.8326,1.3383,1w13,19
0.364199,-14.0967,7.1355,1.3058,1w13,1
0.096063,-12.3739,9.0720,1.3614,1w13,20
0.289855,-13.8610,8.6297,1.2785,1w13,2
0.164934,-13.6385,1.8524,1.5724,1w13,3
0.131302,-13.5552,7.4130,1.8976,1w13,4
0.744446,-13.3064,3.0459,1.2723,1w13,5
0.325125,-13.1522,7.6173,2.8107,1w13,6
0.267384,-13.0077,5.2160,1.8632,1w13,7
0.220538,-12.8708,2.2610,2.7553,1w13,8
0.173505,-12.8231,8.0449,2.0897,1w13,9
0.320424,-10.3219,0.6915,0.7227,1w14,0
0.007865,-10.7203,8.4602,2.9316,1w14,10
0.297540,-10.6305,4.8130,3.1077,1w14,11
0.000675,-10.6176,9.7180,3.2389,1w14,12
0.007848,-10.5347,8.0713,2.9393,1w14,13
0.025379,-10.5114,9.2033,3.0219,1w14,14
0.556485,-10.5114,7.9891,2.8725,1w14,15
0.301161,-10.4682,8.1203,2.9690,1w14,16
0.002632,-10.3851,9.3886,3.0851,1w14,17
0.137768,-10.3597,9.7143,3.0137,1w14,18
0.048311,-10.3356,6.8045,3.0923,1w14,19
0.253834,-11.2361,8.9391,3.0766,1w14,1
0.006434,-10.1263,10.0324,3.1094,1w14,20
0.116491,-11.2138,1.7611,1.5244,1w14,2
0.026870,-10.9479,9.0854,3.0704,1w14,3
0.045255,-10.9467,8.9334,2.8412,1w14,4
0.230131,-10.8834,3.0831,3.0819,1w14,5
0.370907,-10.8647,7.7095,2.7930,1w14,6
0.460200,-10.8009,1.9907,2.8857,1w14,7
0.106238,-10.7833,8.5876,3.0429,1w14,8
0.074494,-10.7485,9.0227,3.0315,1w14,9
0.865119,-9.3611,0.7035,0.9733,1w25,0
0.504453,-8.5516,5.8841,1.9572,1w25,10
0.015222,-8.4223,9.9135,2.5290,1w25,11
0.034151,-8.3595,6.4088,2.9164,1w25,12
0.027788,-8.3578,12.9194,1.4702,1w25,13
0.001560,-8.3464,8.4264,2.1100,1w25,14
0.118524,-8.2185,8.4954,1.9852,1w25,15
0.059491,-8.1907,5.9058,2.2671,1w25,16
0.006186,-8.0818,9.0026,1.4118,1w25,17
0.181560,-8.0300,7.5445,2.0374,1w25,18
0.110701,-8.0203,5.1664,2.2435,1w25,19
0.467134,-9.7940,2.1897,1.1321,1w25,1
0.281684,-7.8331,2.7858,2.0623,1w25,20
0.264847,-9.7453,7.4572,2.4634,1w25,2
0.115202,-9.4508,3.0661,1.8657,1w25,3
0.082251,-9.3679,4.2484,2.6634,1w25,4
0.130456,-9.2413,3.5983,2.8364,1w25,5
0.159243,-8.8519,4.5000,2.6545,1w25,6
0.136616,-8.8359,8.1894,1.9595,1w25,7
0.007809,-8.6728,6.9035,2.8128,1w25,8
0.001319,-8.6446,10.3007,2.7011,1w25,9
0.722831,-20.5573,0.4970,1.8434,1w2x,0
0.001013,-18.8819,7.7903,4.3910,1w2x,10
0.046571,-18.8567,6.6010,3.0091,1w2x,11
0.003581,-18.6714,7.8364,2.2855,1w2x,12
0.018586,-18.5990,10.7744,4.4064,1w2x,13
0.069204,-18.5414,10.1120,3.9588,1w2x,14
0.014387,-18.4785,9.9943,4.4659,1w2x,15
0.038308,-18.3840,6.6914,2.7117,1w2x,16
0.093058,-18.2601,9.9636,2.7161,1w2x,17
0.002470,-18.1802,6.6827,2.4082,1w2x,18
0.099725,-17.9805,9.9281,2.7122,1w2x,19
0.827264,-20.5722,0.6165,1.7847,1w2x,1
0.004170,-17.5733,10.8023,2.3891,1w2x,20
0.689395,-20.3955,0.6622,2.2272,1w2x,2
0.844453,-20.1553,0.7965,2.4042,1w2x,3
0.005005,-19.6484,9.2409,3.0371,1w2x,4
0.027573,-19.3085,9.5095,2.4155,1w2x,5
0.003502,-19.1563,7.7994,4.2603,1w2x,6
0.022318,-19.1541,5.9220,2.7828,1w2x,7
0.007952,-18.9927,9.2668,2.6589,1w2x,8
0.001541,-18.9502,7.7526,3.2090,1w2x,9
0.783472,-8.1795,0.7125,0.6652,1w31,0
0.422564,-9.2149,0.9008,0.7839,1w31,1
0.782493,-9.1402,4.7169,0.7889,1w31,2
0.828213,-8.8478,5.4882,0.6810,1w31,3
0.696539,-8.7589,4.6482,0.7852,1w31,4
0.719390,-8.7258,5.0568,0.9722,1w31,5
0.839465,-8.2754,5.8416,0.6757,1w31,6
0.138160,-7.4351,7.5952,0.9719,1w31,7
0.926039,-16.6498,0.3185,1.2909,1w3k,0
0.084421,-16.5331,6.0718,1.4327,1w3k,10
0.952206,-16.4171,6.2922,2.4697,1w3k,11
0.103689,-16.1964,5.6015,1.6816,1w3k,12
0.580979,-18.9126,2.4091,1.2900,1w3k,1
0.780493,-18.9090,0.5879,1.6191,1w3k,2
0.165782,-18.6854,5.7309,2.9651,1w3k,3
0.243399,-18.5860,3.1991,1.2897,1w3k,4
0.367615,-18.4291,5.4400,1.2911,1w3k,5
0.342084,-18.1862,6.0445,1.2900,1w3k,6
0.696723,-18.1332,5.8209,1.2881,1w3k,7
0.017705,-17.4589,5.5673,2.4862,1w3k,8
0.214670,-17.1023,5.8019,1.2902,1w3k,9
0.990782,-17.3295,0.5729,0.3592,1w3l,0
0.292611,-17.1499,2.8569,1.2099,1w3l,10
0.000853,-17.0684,3.3966,3.0864,1w3l,11
0.170632,-17.0252,8.7730,2.3089,1w3l,12
0.972552,-19.8835,0.6469,1.6569,1w3l,1
0.102317,-19.5705,10.0085,2.5593,1w3l,2
0.343403,-18.8549,5.8237,2.5156,1w3l,3
0.137015,-17.7881,1.4191,3.9989,1w3l,4
0.514070,-17.7069,2.8218,3.4063,1w3l,5
0.193118,-17.6629,10.3260,2.3664,1w3l,6
0.039100,-17.6567,8.5565,3.3866,1w3l,7
0.008710,-17.3985,11.1421,3.2312,1w3l,8
0.006810,-17.3456,8.6396,1.2113,1w3l,9
0.999236,-15.4888,0.7149,1.2600,1w6h,0
0.000165,-14.9114,6.6661,1.6772,1w6h,10
0.006548,-14.8599,8.3478,1.2605,1w6h,11
0.000216,-14.8382,7.3916,2.0413,1w6h,12
0.013927,-14.8178,6.3201,1.7953,1w6h,13
0.003018,-14.7431,6.6400,1.2570,1w6h,14
0.063279,-14.7144,9.3330,1.5788,1w6h,15
0.004381,-14.6504,11.4933,1.2611,1w6h,16
0.201412,-14.5400,10.2556,1.2580,1w6h,17
0.006172,-14.5156,10.5173,1.2608,1w6h,18
0.000059,-14.5124,8.5895,1.2614,1w6h,19
0.001497,-15.4108,6.7730,2.0417,1w6h,1
0.000377,-14.3926,11.1780,1.8433,1w6h,20
0.001553,-15.4050,6.4881,1.5774,1w6h,2
0.019908,-15.2954,8.3561,2.0427,1w6h,3
0.043830,-15.2842,8.7938,1.7810,1w6h,4
0.000305,-15.2307,8.4338,1.5695,1w6h,5
0.001995,-15.2143,8.1935,1.2611,1w6h,6
0.000021,-15.1167,7.5135,1.5712,1w6h,7
0.002804,-15.0077,8.3572,1.7917,1w6h,8
0.006796,-14.9922,12.3249,1.5806,1w6h,9
0.904956,-15.7999,0.6061,1.2505,1w6j,0
0.052967,-15.6087,3.6844,1.2397,1w6j,10
0.429973,-15.4465,5.6558,4.2356,1w6j,11
0.032129,-15.2723,9.2663,3.8335,1w6j,12
0.033639,-15.0311,9.3000,4.2250,1w6j,13
0.088230,-14.7040,9.5980,3.8622,1w6j,14
0.196532,-14.6579,5.5519,3.8117,1w6j,15
0.103285,-14.4731,9.2109,4.0816,1w6j,16
0.019430,-14.4656,8.6393,3.7802,1w6j,17
0.909004,-17.3527,0.9590,1.3328,1w6j,1
0.131897,-16.8787,8.8584,4.2423,1w6j,2
0.310844,-16.8283,9.2379,3.7973,1w6j,3
0.218129,-16.7343,9.4759,2.6164,1w6j,4
0.025188,-16.0236,9.2474,1.0684,1w6j,5
0.066883,-15.9961,9.3224,4.0149,1w6j,6
0.078296,-15.9844,9.2276,4.1753,1w6j,7
0.754048,-15.9608,4.0143,4.2421,1w6j,8
0.144599,-15.7725,8.0594,3.7726,1w6j,9
0.216434,-13.2035,0.6160,0.8081,1w7g,0
0.003448,-13.5191,3.4789,2.4751,1w7g,10
0.020219,-13.5178,6.1263,2.1652,1w7g,11
0.076444,-13.3809,7.9135,2.4086,1w7g,12
0.080278,-13.3371,7.7829,2.6296,1w7g,13
0.043521,-13.2759,9.0616,2.5110,1w7g,14
0.023765,-13.2607,8.5065,1.7779,1w7g,15
0.006542,-13.1253,5.8579,2.1921,1w7g,16
0.003887,-13.1174,8.1263,2.4424,1w7g,17
0.004350,-13.0453,8.9808,1.9736,1w7g,18
0.291106,-13.0448,6.6255,2.2186,1w7g,19
0.005097,-14.6364,6.4084,1.9829,1w7g,1
0.045632,-13.0135,5.6742,1.9144,1w7g,20
0.003420,-14.1332,6.3613,2.1068,1w7g,2
0.148105,-14.1323,7.5777,2.1188,1w7g,3
0.000962,-13.9752,9.6760,2.0233,1w7g,4
0.000644,-13.9086,9.5864,3.3543,1w7g,5
0.022848,-13.8194,6.5400,1.7938,1w7g,6
0.004977,-13.7768,3.5453,2.4580,1w7g,7
0.095427,-13.6435,6.6866,2.4877,1w7g,8
0.191796,-13.6372,7.8256,2.5069,1w7g,9
0.993317,-18.2270,0.3383,0.3274,1w96,0
0.993435,-17.9957,0.4758,0.9701,1w96,1
0.968543,-16.1260,0.4744,3.7507,1w96,2
0.916469,-15.5589,0.5083,4.6534,1w96,3
0.293700,-15.3977,3.1680,2.9308,1w96,4
0.985287,-10.4862,0.4678,0.4504,1way,0
0.303324,-10.2828,7.5496,1.2768,1way,10
0.061844,-10.2240,7.7426,1.2745,1way,11
0.856583,-10.1964,8.2293,1.2742,1way,12
0.459225,-10.1303,8.5707,1.2748,1way,13
0.134571,-9.3772,7.7989,1.2728,1way,14
0.215583,-9.3357,7.0452,1.5269,1way,15
0.020737,-8.7402,7.6805,1.2748,1way,16
0.652203,-11.4812,7.0038,1.2752,1way,1
0.017907,-11.0994,7.5932,1.8536,1way,2
0.016148,-11.0301,7.6089,1.6378,1way,3
0.675102,-10.9462,5.1939,2.3595,1way,4
0.972316,-10.9246,1.2568,1.2765,1way,5
0.092753,-10.8837,7.2785,1.2762,1way,6
0.031615,-10.8537,7.1579,1.3608,1way,7
0.486392,-10.7583,8.5877,1.8701,1way,8
0.078717,-10.6568,7.9501,1.5221,1way,9
0.954921,-8.1418,0.8909,1.1807,1wbg,0
0.526387,-9.2076,6.1209,1.1472,1wbg,10
0.016609,-9.0009,7.2391,1.0793,1wbg,11
0.711838,-8.9827,7.8914,1.1541,1wbg,12
0.200816,-8.9470,7.5614,1.8404,1wbg,13
0.010906,-8.8879,7.4212,1.7333,1wbg,14
0.166573,-8.8515,6.4764,1.0646,1wbg,15
0.179565,-8.8417,5.6948,1.7782,1wbg,16
0.022108,-8.8097,4.5595,1.7094,1wbg,17
