cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.022603,-14.0953,8.9083,2.3350,1gnm,9
0.205356,-12.9345,0.7994,1.8896,1gnn,0
0.000233,-12.7898,9.8837,2.3862,1gnn,10
0.025334,-12.6329,9.4390,2.4138,1gnn,11
0.143641,-12.5439,4.8620,2.1683,1gnn,12
0.129621,-12.5206,6.5058,2.3305,1gnn,13
0.000166,-12.4886,10.9294,1.9990,1gnn,14
0.000009,-12.4792,5.1332,2.2265,1gnn,15
0.001561,-12.4576,5.1370,1.7057,1gnn,16
0.018539,-12.3981,4.9091,1.8752,1gnn,17
0.661797,-12.3862,9.6719,2.4376,1gnn,18
0.000624,-12.2581,12.3753,2.0335,1gnn,19
0.338973,-13.4472,4.2163,2.0427,1gnn,1
0.005043,-12.1812,10.4349,1.5788,1gnn,20
0.107809,-13.3517,3.0190,1.8709,1gnn,2
0.001305,-13.2561,8.3742,2.4304,1gnn,3
0.000119,-13.0111,3.3752,2.0417,1gnn,4
0.000320,-12.9725,11.8938,2.4219,1gnn,5
0.058765,-12.9103,7.3928,2.1164,1gnn,6
0.012331,-12.9017,8.0773,2.2189,1gnn,7
0.000090,-12.8639,4.6086,2.2228,1gnn,8
0.019716,-12.8213,8.6747,2.0292,1gnn,9
0.057433,-13.7781,1.1971,1.2917,1gno,0
0.002455,-14.0959,10.7823,1.9032,1gno,10
0.001023,-14.0714,10.1587,2.1028,1gno,11
0.010788,-13.9257,10.6231,2.0868,1gno,12
0.008988,-13.8679,4.2529,2.0074,1gno,13
0.000451,-13.8421,10.1859,2.5068,1gno,14
0.013323,-13.8414,10.9080,2.1624,1gno,15
0.006731,-13.7982,10.2486,2.5268,1gno,16
0.356135,-13.6196,10.2920,2.5362,1gno,17
0.000191,-13.5013,10.3594,2.0870,1gno,18
0.039809,-13.3595,10.2513,1.2273,1gno,19
0.003562,-14.4894,3.3900,1.4430,1gno,1
0.006250,-13.2697,10.2333,1.4819,1gno,20
0.000411,-14.4426,11.2329,2.3441,1gno,2
0.007947,-14.4392,8.4742,1.8964,1gno,3
0.003325,-14.4233,3.8229,2.4772,1gno,4
0.000960,-14.3276,11.8390,2.5021,1gno,5
0.002467,-14.3247,12.2976,2.4991,1gno,6
0.003367,-14.2566,9.9702,2.3157,1gno,7
0.000891,-14.2375,4.4266,1.6245,1gno,8
0.005422,-14.1986,8.7522,2.4353,1gno,9
0.909145,-19.5788,0.4928,0.4441,1gpk,0
0.188123,-16.8304,5.4220,3.0822,1gpk,10
0.776228,-16.6882,4.7989,2.3048,1gpk,11
0.075038,-16.4915,4.9802,2.4156,1gpk,12
0.914727,-19.4137,1.9214,1.0767,1gpk,1
0.921539,-18.6094,3.5107,0.4785,1gpk,2
0.918117,-18.5311,4.6948,1.0760,1gpk,3
0.945952,-17.8383,4.9219,1.0760,1gpk,4
0.078781,-17.7356,6.4564,2.8368,1gpk,5
0.053170,-17.5230,5.5726,1.9137,1gpk,6
0.576919,-17.1353,3.9713,2.3804,1gpk,7
0.511543,-17.1069,4.9366,0.9287,1gpk,8
0.823183,-16.8418,5.1526,1.3714,1gpk,9
0.949235,-18.1267,0.3405,0.3226,1gpn,0
0.969308,-19.6961,4.4067,0.3750,1gpn,1
0.863681,-18.4587,3.8632,0.5288,1gpn,2
0.744799,-18.2351,4.8337,2.8448,1gpn,3
0.837343,-18.2056,4.5919,0.8244,1gpn,4
0.230292,-17.9533,4.3149,2.4604,1gpn,5
0.662115,-17.9201,5.6536,2.9033,1gpn,6
0.471640,-17.6794,5.9724,2.5427,1gpn,7
0.160431,-17.6009,5.6441,2.5130,1gpn,8
0.792957,-16.9297,5.1726,2.2612,1gpn,9
0.642775,-12.9211,1.5685,0.6022,1gqs,0
0.646048,-15.0104,10.6573,2.1867,1gqs,10
0.484777,-14.8064,5.8470,2.7767,1gqs,11
0.606677,-14.6019,2.0652,2.4069,1gqs,12
0.344373,-14.4439,8.7511,0.6596,1gqs,13
0.574471,-14.2571,4.3626,1.2794,1gqs,14
0.309161,-13.7857,11.3802,2.2262,1gqs,15
0.832873,-16.7598,4.8179,2.2012,1gqs,1
0.628434,-16.0595,3.8849,2.4610,1gqs,2
0.326893,-16.0207,4.4098,2.6978,1gqs,3
0.023071,-15.8649,4.7639,2.4639,1gqs,4
0.948158,-15.6610,9.2410,2.2471,1gqs,5
0.471331,-15.6380,6.5369,2.4501,1gqs,6
0.642527,-15.6033,7.0081,2.2635,1gqs,7
0.403762,-15.5601,3.2448,0.7251,1gqs,8
0.727965,-15.3950,6.5398,2.5405,1gqs,9
0.026718,-8.8577,5.9451,3.0373,1guw,0
0.000011,-9.7400,17.9900,3.1806,1guw,10
0.092538,-9.7187,9.1728,3.2099,1guw,11
0.001099,-9.6489,19.3344,3.1869,1guw,12
0.003654,-9.5851,10.7671,4.6853,1guw,13
0.006186,-9.5814,15.7865,2.9635,1guw,14
0.000148,-9.5392,17.5819,3.0995,1guw,15
0.000387,-9.5102,12.1544,3.0448,1guw,16
0.028545,-9.4938,15.6037,3.0679,1guw,17
0.000499,-9.4737,16.5038,3.2694,1guw,18
0.000368,-9.4473,18.5617,3.0612,1guw,19
0.014485,-10.3379,15.3890,3.1660,1guw,1
0.006403,-9.4218,19.0792,3.3743,1guw,20
0.005362,-10.2674,18.7267,3.2247,1guw,2
0.000145,-10.2524,13.7414,3.1963,1guw,3
0.007108,-10.1645,19.6112,3.0377,1guw,4
0.016007,-10.0955,15.2607,3.2999,1guw,5
0.000857,-10.0926,19.8628,3.0367,1guw,6
0.014451,-9.8768,8.1001,3.0216,1guw,7
0.000117,-9.8496,15.0587,3.0264,1guw,8
0.000022,-9.7739,14.1011,3.0525,1guw,9
0.881903,-11.3644,0.4980,0.3412,1gym,0
0.410280,-12.2259,2.8251,1.3802,1gym,10
0.106370,-11.6628,6.6453,1.2899,1gym,11
0.045071,-11.4697,6.5247,1.5920,1gym,12
0.064653,-11.3918,6.5797,1.4878,1gym,13
0.023126,-11.3690,6.6657,1.2361,1gym,14
0.058599,-11.1563,6.7662,2.8186,1gym,15
0.120492,-11.0669,6.6899,1.4949,1gym,16
0.136113,-10.9861,6.8212,1.2861,1gym,17
0.278027,-10.8115,8.3999,3.2624,1gym,18
0.142521,-10.7023,6.0981,1.5064,1gym,19
0.021913,-13.4919,5.8411,1.2741,1gym,1
0.097186,-13.0365,6.6500,1.4526,1gym,2
0.022756,-12.8544,6.2834,1.3045,1gym,3
0.037170,-12.8338,5.8287,3.1923,1gym,4
0.115649,-12.6889,3.3122,1.4787,1gym,5
0.349130,-12.6339,6.6903,3.4596,1gym,6
0.201524,-12.3746,6.3396,3.2633,1gym,7
0.520250,-12.3744,5.3129,1.5427,1gym,8
0.067530,-12.2741,5.1267,1.2803,1gym,9
0.839737,-11.2466,0.3910,0.9005,1gz3,0
0.001069,-10.4968,7.4558,3.6324,1gz3,10
0.001468,-10.3922,7.0863,2.1842,1gz3,11
0.000200,-10.1837,5.9806,3.3329,1gz3,12
0.001263,-10.1132,7.8745,2.1724,1gz3,13
0.001366,-9.9401,5.1898,2.7904,1gz3,14
0.004564,-9.9235,7.8804,2.8626,1gz3,15
0.007415,-9.8861,7.7525,2.8383,1gz3,16
0.001227,-9.7634,7.4724,2.8591,1gz3,17
0.000637,-9.4877,6.1253,2.1551,1gz3,18
0.001972,-9.4540,7.2471,3.4103,1gz3,19
0.001147,-11.3170,6.3187,3.3942,1gz3,1
0.001153,-9.4516,8.6522,3.1918,1gz3,20
0.000418,-11.2741,5.9762,2.9159,1gz3,2
0.018898,-11.2429,7.8565,2.6143,1gz3,3
0.002157,-11.2171,7.8509,3.4806,1gz3,4
0.000911,-11.1199,6.9586,2.8832,1gz3,5
0.000083,-10.9866,7.0612,2.4164,1gz3,6
0.000411,-10.8633,7.4699,2.1946,1gz3,7
0.000484,-10.8143,6.9521,1.9337,1gz3,8
0.000447,-10.6114,6.3102,2.0833,1gz3,9
0.852883,-11.5799,0.4123,0.8378,1gz4,0
0.004302,-9.8944,7.0114,3.0447,1gz4,10
0.000491,-9.5249,6.0120,3.0056,1gz4,11
0.014888,-9.4404,9.1057,3.1193,1gz4,12
0.000085,-9.2459,7.0998,2.4211,1gz4,13
0.008928,-9.2081,9.2567,2.4975,1gz4,14
0.132072,-9.1217,9.1232,2.7010,1gz4,15
0.001149,-9.0809,8.9209,2.9771,1gz4,16
0.000683,-9.0127,6.9362,2.9127,1gz4,17
0.000145,-8.9866,10.6532,2.3520,1gz4,18
0.008079,-8.9617,8.7562,2.5757,1gz4,19
0.000927,-11.1669,7.6405,3.0953,1gz4,1
0.001016,-8.9353,10.7844,2.1840,1gz4,20
0.002028,-10.9726,7.6409,3.1128,1gz4,2
0.003373,-10.7827,10.9092,2.4928,1gz4,3
0.000815,-10.5912,7.0639,3.0411,1gz4,4
0.000106,-10.3684,10.7433,3.4325,1gz4,5
0.000948,-10.1619,10.8414,3.3411,1gz4,6
0.000469,-10.0929,7.7350,2.1809,1gz4,7
0.000491,-10.0517,7.7975,2.1824,1gz4,8
0.000483,-9.9216,5.1531,3.1116,1gz4,9
0.412759,-14.0595,0.9289,0.5999,1h1b,0
0.009959,-12.5966,4.3756,2.8476,1h1b,10
0.042789,-12.5880,4.2513,2.5208,1h1b,11
0.005462,-12.4532,8.1117,2.4094,1h1b,12
0.001029,-12.3954,7.1654,2.9321,1h1b,13
0.164938,-12.2100,7.9878,2.6794,1h1b,14
0.001887,-12.1267,3.1042,2.4108,1h1b,15
0.001257,-12.0949,3.6900,2.4079,1h1b,16
0.015954,-12.0905,3.7028,2.5679,1h1b,17
0.001604,-12.0040,8.5143,2.4074,1h1b,18
0.026406,-11.9883,11.1266,2.4095,1h1b,19
0.004771,-13.9917,4.3693,2.4078,1h1b,1
0.017383,-11.9546,9.9314,3.4342,1h1b,20
0.034823,-13.9520,8.3014,1.1786,1h1b,2
0.009625,-13.5945,7.5688,2.4103,1h1b,3
0.048629,-13.3148,1.9452,2.4097,1h1b,4
0.006699,-12.7580,9.5906,2.4278,1h1b,5
0.000869,-12.7510,7.8822,3.3747,1h1b,6
0.013257,-12.7394,3.1681,3.0444,1h1b,7
0.004735,-12.7336,7.8567,3.3397,1h1b,8
0.002902,-12.6187,5.9877,2.8777,1h1b,9
0.081039,-6.8191,2.6718,0.5991,1h1h,0
0.074774,-8.7761,7.1315,3.1741,1h1h,10
0.023434,-8.6852,5.8651,2.9315,1h1h,11
0.038314,-8.5709,5.3578,3.1597,1h1h,12
0.215094,-8.4269,6.7583,2.9112,1h1h,13
0.176002,-8.3984,6.7119,2.0486,1h1h,14
0.427077,-8.3187,8.4269,2.7255,1h1h,15
0.109651,-8.2034,5.7258,2.3444,1h1h,16
0.042560,-8.1492,5.9812,2.2635,1h1h,17
0.010264,-7.9796,6.8561,2.8465,1h1h,18
0.015520,-7.9111,8.5700,1.1583,1h1h,19
0.003680,-9.9149,7.1865,2.8412,1h1h,1
0.039564,-7.8881,6.1119,2.8348,1h1h,20
0.032730,-9.8567,6.2377,3.1227,1h1h,2
0.000818,-9.6396,7.0871,3.1527,1h1h,3
0.040187,-9.4870,5.8118,3.0018,1h1h,4
0.036453,-9.4303,5.5785,2.5791,1h1h,5
0.020180,-9.1570,6.2518,1.1130,1h1h,6
0.045415,-9.0723,7.2161,3.1107,1h1h,7
0.020666,-8.8736,5.1636,1.5440,1h1h,8
0.007939,-8.7996,7.3003,1.4083,1h1h,9
0.409974,-16.8292,1.2970,0.9441,1h22,0
0.172686,-16.6278,3.6564,2.8204,1h22,10
0.308051,-16.5155,2.8999,1.1194,1h22,11
0.088975,-16.5058,5.7492,2.8161,1h22,12
0.430006,-16.4977,3.4511,2.8496,1h22,13
0.049274,-16.1338,5.8139,2.7591,1h22,14
0.346559,-15.9376,5.0773,2.4282,1h22,15
0.005071,-15.9294,5.3153,2.7643,1h22,16
0.497243,-15.8570,3.8604,1.1697,1h22,17
0.004786,-15.6686,4.1000,2.9873,1h22,18
0.065386,-15.3593,5.6200,2.7741,1h22,19
0.008588,-17.4405,6.4681,2.8444,1h22,1
0.121946,-15.3026,6.5452,2.8540,1h22,20
0.006314,-17.3379,5.7517,2.8043,1h22,2
0.458948,-17.2010,4.7974,2.7993,1h22,3
0.590957,-16.9600,4.8448,2.6448,1h22,4
0.190767,-16.8448,4.5512,2.8392,1h22,5
0.423512,-16.7928,3.1243,0.9558,1h22,6
0.333933,-16.7749,4.8273,2.9840,1h22,7
0.131648,-16.7596,3.9849,2.8359,1h22,8
0.695131,-16.7192,4.6397,2.9805,1h22,9
0.460453,-16.0039,0.9489,0.7944,1h23,0
0.173184,-16.3791,5.4052,2.8390,1h23,10
0.025366,-16.3253,4.5637,2.7787,1h23,11
0.041182,-15.9345,5.0454,2.8269,1h23,12
0.123756,-15.8792,5.3037,2.9496,1h23,13
0.300044,-15.5573,5.9600,2.8808,1h23,14
0.268396,-15.4112,5.4686,2.7867,1h23,15
0.131206,-15.2301,5.7160,3.0319,1h23,16
0.093608,-17.6512,5.5995,2.8456,1h23,1
0.016437,-17.5620,5.5971,3.0073,1h23,2
0.386765,-17.4218,3.9895,2.8637,1h23,3
0.266315,-17.3055,4.3067,2.8702,1h23,4
0.472356,-17.1923,4.5954,2.8605,1h23,5
0.547187,-17.1467,4.2828,2.8247,1h23,6
0.136142,-17.0727,4.0258,2.9048,1h23,7
0.002700,-16.8834,5.1773,3.0012,1h23,8
0.702960,-16.7095,4.0617,1.0105,1h23,9
0.104290,-7.1835,1.2016,1.7350,1h3h,0
0.004857,-9.5137,15.0665,2.4165,1h3h,10
0.000755,-9.4931,10.2887,2.2410,1h3h,11
0.036317,-9.4610,5.4691,2.1327,1h3h,12
0.055607,-9.4090,15.2263,2.4127,1h3h,13
0.000956,-9.3691,16.1148,2.2295,1h3h,14
0.000068,-9.3533,15.3919,2.0874,1h3h,15
0.002689,-9.3427,13.3090,2.1408,1h3h,16
0.000016,-9.2701,9.2746,2.1719,1h3h,17
0.037086,-9.2622,14.1336,2.1546,1h3h,18
0.000957,-9.2188,10.9536,2.0547,1h3h,19
0.135662,-9.9112,7.2140,2.1771,1h3h,1
0.000124,-9.1968,14.6814,2.2237,1h3h,20
0.000119,-9.8597,11.5762,2.1667,1h3h,2
0.000469,-9.7757,8.1578,2.2018,1h3h,3
0.002467,-9.7682,12.4543,2.2167,1h3h,4
0.046080,-9.7328,7.4913,2.2014,1h3h,5
0.000591,-9.6563,12.8714,2.1850,1h3h,6
0.000611,-9.5967,12.7650,2.1368,1h3h,7
0.600714,-9.5806,5.9299,2.1677,1h3h,8
0.000238,-9.5549,15.3806,2.1903,1h3h,9
0.867824,-11.4307,1.4506,0.8698,1h46,0
0.085784,-10.3681,10.1870,0.8776,1h46,10
0.114203,-10.2716,6.8968,0.9987,1h46,11
0.008980,-10.2522,6.2518,1.2043,1h46,12
0.182748,-10.0837,14.1022,0.8752,1h46,13
0.002888,-10.0733,7.2696,0.8618,1h46,14
0.026636,-9.5039,7.1890,0.8839,1h46,15
0.065111,-9.5025,5.4451,0.8758,1h46,16
0.048280,-9.1803,11.4283,0.8598,1h46,17
0.018046,-9.1694,7.1375,1.9667,1h46,18
0.305224,-8.9353,12.0145,0.8496,1h46,19
0.915418,-11.7079,2.9644,0.8764,1h46,1
0.954977,-11.6974,4.2890,0.8573,1h46,2
0.007646,-11.1384,8.5758,0.8608,1h46,3
0.265296,-11.0646,4.1417,0.8744,1h46,4
0.005267,-10.9477,7.3857,0.7999,1h46,5
0.036593,-10.6093,12.9248,0.8826,1h46,6
0.011370,-10.6051,8.1813,1.0864,1h46,7
0.012914,-10.4667,6.5853,0.8499,1h46,8
0.149321,-10.4208,4.4061,0.8590,1h46,9
0.670315,-13.4714,0.6551,1.2808,1h60,0
0.334442,-16.2263,5.8825,1.5063,1h60,10
0.506101,-16.0462,0.7288,1.2810,1h60,11
0.277039,-15.9589,7.0272,1.1989,1h60,12
0.015861,-15.7763,8.0240,3.9246,1h60,13
0.370347,-15.6883,7.6190,1.2991,1h60,14
0.072110,-15.3535,7.0511,2.2569,1h60,15
0.206197,-15.2561,8.4040,1.1790,1h60,16
0.097344,-15.1509,5.0540,2.0767,1h60,17
0.054936,-15.0888,7.0440,3.8954,1h60,18
0.036728,-15.0147,3.3987,1.1793,1h60,19
0.284084,-17.7301,7.4221,1.1178,1h60,1
0.080589,-14.9879,6.7521,1.5694,1h60,20
0.012243,-17.5082,8.2494,1.2818,1h60,2
0.024193,-17.3646,8.5762,1.5246,1h60,3
0.067229,-17.2834,7.2792,1.1445,1h60,4
0.046696,-17.0086,8.2659,1.3181,1h60,5
0.109813,-16.7172,9.2616,1.3798,1h60,6
0.318425,-16.5508,6.9060,1.1881,1h60,7
0.185162,-16.4650,9.4965,1.1929,1h60,8
0.221933,-16.3855,3.2166,1.2834,1h60,9
0.726698,-11.5016,0.5360,1.2843,1h61,0
0.029589,-12.6016,7.3339,4.2320,1h61,10
0.017578,-12.5789,7.5951,4.3570,1h61,11
0.042174,-12.2047,3.1628,4.1608,1h61,12
0.256937,-12.1041,9.8909,3.9763,1h61,13
0.275477,-12.0765,4.0793,4.1267,1h61,14
0.164785,-12.0301,8.5556,3.8198,1h61,15
0.579752,-11.9961,6.9295,3.6611,1h61,16
0.121190,-11.9851,7.4312,1.2633,1h61,17
0.092049,-11.8515,7.5111,1.5829,1h61,18
0.160479,-11.7539,6.3441,4.5000,1h61,19
0.139731,-14.2889,8.6298,2.2033,1h61,1
0.027422,-14.0595,8.7054,3.8326,1h61,2
0.042620,-13.7242,9.2256,1.5274,1h61,3
0.019075,-13.6471,7.8274,2.0656,1h61,4
0.014109,-13.2834,7.8458,5.0306,1h61,5
0.178859,-13.1002,9.8577,1.6308,1h61,6
0.221824,-13.0980,9.8744,4.9774,1h61,7
0.536916,-12.7710,1.6221,4.5541,1h61,8
0.191857,-12.7377,7.2822,1.5596,1h61,9
0.501269,-12.2988,0.6661,1.6482,1h62,0
0.370041,-9.9676,6.7413,3.3703,1h62,10
0.077488,-9.8324,8.6676,4.0430,1h62,11
0.017393,-9.8080,6.7082,1.8080,1h62,12
0.450560,-9.5907,8.0858,3.0493,1h62,13
0.011018,-12.5056,7.7499,1.9466,1h62,1
0.007875,-11.8803,7.7484,1.8957,1h62,2
0.264405,-11.7529,7.2259,3.0589,1h62,3
0.353203,-11.6267,3.9150,1.8530,1h62,4
0.053311,-11.1611,9.9871,1.5802,1h62,5
0.041321,-11.1532,7.1601,1.8597,1h62,6
0.062819,-10.7582,8.1099,2.8251,1h62,7
0.190316,-10.6694,6.2666,1.6537,1h62,8
0.007226,-10.5531,6.0942,2.0733,1h62,9
0.641049,-10.3823,1.2233,1.0917,1h6h,0
0.018701,-11.0636,7.0597,3.1271,1h6h,10
0.001409,-11.0394,9.3059,3.0828,1h6h,11
0.001481,-11.0076,9.8858,3.2894,1h6h,12
0.012605,-11.0024,7.0719,3.2239,1h6h,13
0.003243,-10.9960,7.0146,2.7318,1h6h,14
0.023854,-10.9911,11.3308,3.0499,1h6h,15
0.007374,-10.9492,7.7549,3.2081,1h6h,16
0.002843,-10.9043,7.6211,2.9642,1h6h,17
0.000552,-10.8574,10.4648,3.2649,1h6h,18
0.018472,-10.8529,5.3411,3.0704,1h6h,19
0.018769,-12.0487,10.0718,3.2408,1h6h,1
0.002016,-10.8242,9.8583,3.2607,1h6h,20
0.001064,-11.4400,9.3005,3.2554,1h6h,2
0.000880,-11.4182,6.8134,2.9479,1h6h,3
0.002147,-11.3812,9.1304,3.0870,1h6h,4
0.002056,-11.3692,7.2614,3.2206,1h6h,5
0.040955,-11.3230,10.6987,3.2287,1h6h,6
0.028712,-11.2647,10.1498,3.2655,1h6h,7
0.001348,-11.2519,5.9993,3.1619,1h6h,8
0.002537,-11.1578,6.6398,3.1460,1h6h,9
0.641096,-15.2710,0.5443,0.4789,1ha2,0
0.173809,-17.4563,8.0109,1.6848,1ha2,10
0.270732,-17.4257,6.2655,1.5199,1ha2,11
0.342081,-17.2318,7.5881,1.7413,1ha2,12
0.089262,-17.0945,6.8370,1.6905,1ha2,13
0.580585,-16.9152,2.9344,1.5088,1ha2,14
0.068334,-16.8897,7.3353,1.5086,1ha2,15
0.090641,-16.8288,7.2455,1.8252,1ha2,16
0.113452,-16.8218,9.3328,1.5461,1ha2,17
0.067066,-16.7392,6.5672,1.6356,1ha2,18
0.069623,-16.6611,6.5103,1.5491,1ha2,19
0.891586,-18.3779,3.5204,1.4332,1ha2,1
0.326423,-16.6506,6.4765,2.1662,1ha2,20
0.169108,-18.0847,6.0210,1.4268,1ha2,2
0.722951,-18.0741,3.2039,1.5994,1ha2,3
0.301332,-17.9170,0.6222,1.6002,1ha2,4
0.336669,-17.7084,8.5589,2.1484,1ha2,5
0.112962,-17.6799,9.1981,1.5485,1ha2,6
0.583424,-17.6376,4.6977,1.8111,1ha2,7
0.514520,-17.6098,2.6813,1.2701,1ha2,8
0.453357,-17.4840,7.6225,1.5878,1ha2,9
0.938436,-14.0463,0.3951,0.6882,1hbj,0
0.106957,-13.4452,6.6163,3.5568,1hbj,10
0.163667,-13.2930,6.5593,3.9665,1hbj,11
0.292353,-13.2893,9.6354,4.8416,1hbj,12
0.102073,-13.1928,6.0546,2.0246,1hbj,13
0.027885,-13.0919,5.4232,3.7798,1hbj,14
0.071383,-13.0570,5.3249,4.0117,1hbj,15
0.089947,-13.0563,7.3806,4.8278,1hbj,16
0.184834,-12.9794,7.7083,1.8786,1hbj,17
0.021577,-12.7174,7.4130,4.0072,1hbj,18
0.016444,-12.6712,6.4852,3.3498,1hbj,19
0.130053,-14.8545,6.5118,1.6905,1hbj,1
0.189609,-12.5948,6.9112,0.6985,1hbj,20
0.058545,-14.4972,6.6790,1.4220,1hbj,2
0.033320,-14.1203,5.3960,3.5984,1hbj,3
0.022302,-13.9369,6.4354,4.0268,1hbj,4
0.267672,-13.8886,9.8526,0.5964,1hbj,5
0.103579,-13.8701,5.9882,1.4949,1hbj,6
0.694164,-13.7599,7.1507,1.2514,1hbj,7
0.421361,-13.6425,6.8385,1.7797,1hbj,8
0.174156,-13.6289,6.3734,4.8694,1hbj,9
0.009407,-17.1024,0.6388,0.7170,1hbv,0
0.007099,-12.8926,1.9620,1.9013,1hbv,10
0.002554,-12.8813,10.9876,1.8695,1hbv,11
0.047971,-12.8776,5.5123,1.9080,1hbv,12
0.021723,-12.4943,10.2514,1.8780,1hbv,13
0.002003,-12.2722,10.4527,1.0833,1hbv,14
0.022433,-11.8694,9.6413,1.7413,1hbv,15
0.001176,-11.7782,5.0111,1.9004,1hbv,16
0.000548,-11.7044,5.0194,2.0715,1hbv,17
0.008957,-11.6823,3.5736,2.0741,1hbv,18
0.000016,-11.6816,5.0501,1.8697,1hbv,19
0.000126,-13.9130,10.2381,1.9077,1hbv,1
0.000189,-11.5833,5.2828,1.7530,1hbv,20
0.018529,-13.5641,1.0777,1.7377,1hbv,2
0.001292,-13.3710,2.9001,1.7528,1hbv,3
0.000339,-13.1585,3.8471,1.9065,1hbv,4
0.008967,-13.1468,4.7657,1.8874,1hbv,5
0.002547,-13.1273,5.4553,2.0079,1hbv,6
0.008998,-13.1170,3.9192,1.7296,1hbv,7
0.000170,-13.0891,10.7603,1.7464,1hbv,8
0.001079,-13.0382,5.2401,1.8855,1hbv,9
0.267043,-15.6800,1.1947,0.7612,1hef,0
0.000143,-12.5100,3.7545,2.0543,1hef,10
0.005439,-12.3995,2.6383,2.0269,1hef,11
0.009452,-12.3760,11.6021,2.1411,1hef,12
0.000541,-12.1901,5.0751,2.3663,1hef,13
0.001104,-12.1099,6.7135,1.9090,1hef,14
0.000373,-12.0133,5.8197,2.0111,1hef,15
0.000238,-11.9909,3.8246,2.3850,1hef,16
0.037237,-11.8854,5.2722,2.6693,1hef,17
0.002142,-11.8819,5.3436,2.2045,1hef,18
0.000091,-11.8135,4.6923,1.8081,1hef,19
0.000252,-13.3898,4.9437,2.3803,1hef,1
0.001226,-11.7643,8.2770,1.8832,1hef,20
0.000023,-13.2604,3.9937,2.2947,1hef,2
0.036407,-13.2550,11.3778,2.2145,1hef,3
0.033557,-13.2153,4.6317,2.1614,1hef,4
0.000853,-13.1684,11.1846,2.3127,1hef,5
0.000015,-12.6721,3.8341,2.3563,1hef,6
0.005450,-12.6302,4.9781,2.3972,1hef,7
0.000132,-12.5427,4.6958,2.0836,1hef,8
0.003386,-12.5314,12.0795,2.3166,1hef,9
0.039971,-12.0113,1.3181,1.0036,1heg,0
0.096967,-10.4654,10.3330,2.0267,1heg,10
0.000346,-10.4615,10.4983,2.2795,1heg,11
0.000151,-10.4528,10.9619,1.7277,1heg,12
0.000065,-10.4218,3.6761,2.1932,1heg,13
0.010420,-10.3356,2.3808,2.1335,1heg,14
0.004252,-10.3228,1.9332,2.2361,1heg,15
0.000352,-10.2813,3.9738,2.2058,1heg,16
0.000365,-10.2416,4.7482,1.9280,1heg,17
0.009835,-10.2116,11.0443,2.1663,1heg,18
0.003876,-9.8562,4.7818,2.0311,1heg,19
0.004648,-11.1480,10.5298,2.0328,1heg,1
0.020065,-9.6018,11.3145,2.1919,1heg,20
0.000010,-10.8947,9.9379,2.1458,1heg,2
0.000455,-10.8853,11.0107,2.1502,1heg,3
0.049629,-10.8104,10.1515,2.3922,1heg,4
0.000653,-10.7244,11.0352,2.6607,1heg,5
0.030015,-10.6257,4.7844,2.0380,1heg,6
0.000069,-10.5628,5.7959,2.0237,1heg,7
0.000150,-10.5445,4.4879,2.4464,1heg,8
0.013276,-10.5132,10.4839,2.1450,1heg,9
0.510792,-20.1524,0.5432,0.9207,1hfs,0
0.013264,-17.2913,3.4874,3.4446,1hfs,10
0.026531,-17.2002,15.2226,4.4948,1hfs,11
0.005008,-17.1459,11.4967,3.6867,1hfs,12
0.007375,-17.1177,15.3687,3.5524,1hfs,13
0.000091,-17.1067,10.3166,4.5348,1hfs,14
0.006392,-17.0104,15.5570,3.5292,1hfs,15
0.029853,-16.9508,1.6734,3.5783,1hfs,16
0.000330,-16.7678,15.4049,3.7124,1hfs,17
0.000419,-16.6891,8.6877,3.9182,1hfs,18
0.000369,-16.5472,11.0365,3.6559,1hfs,19
0.000936,-18.6156,10.5328,2.7265,1hfs,1
0.010943,-16.2819,9.9619,4.4957,1hfs,20
0.430518,-18.2966,0.7655,2.5890,1hfs,2
0.000557,-18.2453,11.1116,3.6454,1hfs,3
0.033918,-18.2258,15.3487,3.6799,1hfs,4
0.010384,-18.0213,15.5113,3.6557,1hfs,5
0.008765,-17.9846,11.9735,3.4548,1hfs,6
0.056492,-17.8376,14.1027,3.6828,1hfs,7
0.010376,-17.6488,2.1593,3.9391,1hfs,8
0.010945,-17.4402,15.6834,4.4966,1hfs,9
0.629336,-8.1679,2.4016,0.7988,1hi3,0
0.002846,-10.1399,7.7051,2.2145,1hi3,10
0.004752,-9.7592,7.6245,2.6449,1hi3,11
0.031046,-9.7395,8.8646,2.5450,1hi3,12
0.003675,-9.6256,6.9685,2.1204,1hi3,13
0.003710,-9.5946,7.3010,1.7260,1hi3,14
0.025803,-9.5574,7.0532,2.1848,1hi3,15
0.003665,-9.4994,8.6989,2.2741,1hi3,16
0.002194,-9.4120,8.0357,2.2441,1hi3,17
0.028252,-9.3838,8.2081,3.0777,1hi3,18
0.003341,-9.3549,8.1307,2.1761,1hi3,19
0.001866,-10.9520,7.3848,1.5838,1hi3,1
0.003874,-9.1470,6.2318,2.2791,1hi3,20
0.039433,-10.7525,8.5882,3.0083,1hi3,2
0.000479,-10.4773,6.9982,2.5010,1hi3,3
0.057050,-10.4615,6.8327,2.4510,1hi3,4
0.006325,-10.3969,5.1814,1.6375,1hi3,5
0.046894,-10.2881,8.5189,2.9830,1hi3,6
