cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.002859,-7.8613,7.6099,4.1327,1jmf,10
0.001128,-7.7151,7.4410,1.6474,1jmf,11
0.006989,-7.7056,13.9531,1.1920,1jmf,12
0.121188,-7.6432,4.7168,2.3145,1jmf,13
0.037639,-7.6115,4.7823,0.9716,1jmf,14
0.000898,-7.5592,7.6080,4.3345,1jmf,15
0.002120,-7.0583,4.7517,1.4739,1jmf,16
0.007582,-6.6432,7.5177,1.2825,1jmf,17
0.408647,-9.4458,2.7147,1.6554,1jmf,1
0.021846,-9.0365,3.4312,2.3584,1jmf,2
0.015717,-8.8107,5.2054,1.6896,1jmf,3
0.000459,-8.8064,3.6808,1.6518,1jmf,4
0.014816,-8.5953,3.3264,2.9023,1jmf,5
0.128451,-8.5755,5.1709,1.0585,1jmf,6
0.005921,-8.1250,14.0630,4.6412,1jmf,7
0.006542,-7.9079,15.1229,2.2085,1jmf,8
0.101667,-7.9037,1.8331,3.4815,1jmf,9
0.989019,-8.7971,0.8319,0.5372,1jmf,0
0.003415,-8.4928,4.6635,1.1860,1jmg,10
0.048259,-8.4251,3.3423,3.1522,1jmg,11
0.001471,-8.2723,4.7494,5.0950,1jmg,12
0.000772,-8.2506,15.4906,4.9802,1jmg,13
0.006738,-8.1300,6.7123,1.1798,1jmg,14
0.000604,-7.8252,7.8253,1.2902,1jmg,15
0.006465,-7.8249,7.2008,5.0923,1jmg,16
0.001446,-7.8030,14.3477,4.9319,1jmg,17
0.000516,-7.7235,8.2163,5.0988,1jmg,18
0.000508,-7.6949,8.3172,1.2203,1jmg,19
0.497768,-9.8360,2.6175,5.1044,1jmg,1
0.002060,-7.4201,3.2072,5.1773,1jmg,20
0.090489,-9.3703,4.4901,1.2189,1jmg,2
0.258786,-9.2655,2.0351,2.0368,1jmg,3
0.194259,-9.2379,4.5822,5.0984,1jmg,4
0.015861,-8.9077,7.7448,5.0984,1jmg,5
0.037418,-8.7483,4.7961,4.9764,1jmg,6
0.145225,-8.7266,7.1384,4.9756,1jmg,7
0.018271,-8.6465,4.4231,5.0962,1jmg,8
0.016435,-8.5863,5.9417,5.0984,1jmg,9
0.980140,-9.2139,0.3299,0.3709,1jmg,0
0.000238,-6.8946,6.9348,1.4898,1jmi,10
0.000752,-6.8673,6.8897,2.0338,1jmi,11
0.031607,-6.7929,14.6851,1.4653,1jmi,12
0.617652,-9.6816,0.5162,1.1352,1jmi,1
0.087462,-9.2911,2.6588,1.1416,1jmi,2
0.035710,-8.7081,4.9467,1.8415,1jmi,3
0.000866,-8.2772,4.9294,1.8030,1jmi,4
0.000109,-7.6726,4.1537,1.3238,1jmi,5
0.000448,-7.6013,6.1821,1.5686,1jmi,6
0.000204,-7.3450,5.8765,1.3771,1jmi,7
0.037847,-7.1280,14.9197,2.3228,1jmi,8
0.000854,-7.0344,4.3237,4.1149,1jmi,9
0.996066,-8.8690,0.5004,0.8629,1jmi,0
0.000071,-8.8307,11.5221,1.7061,1joj,10
0.000153,-8.7898,14.5345,1.4768,1joj,11
0.000000,-8.7871,22.5903,1.4747,1joj,12
0.000001,-8.7505,19.2702,1.4575,1joj,13
0.000378,-8.7166,15.3461,1.3666,1joj,14
0.000000,-8.7056,23.1686,1.6350,1joj,15
0.000044,-8.6293,12.6901,2.2632,1joj,16
0.000221,-8.5505,14.4369,1.3046,1joj,17
0.000099,-8.5126,14.2570,2.1247,1joj,18
0.000033,-8.5048,14.0904,1.6834,1joj,19
0.003339,-9.1894,11.5364,1.7331,1joj,1
0.000043,-8.4888,12.4167,2.3288,1joj,20
0.000002,-9.1364,18.7975,2.3824,1joj,2
0.000001,-9.1178,21.8068,1.8849,1joj,3
0.001041,-8.9856,12.3082,1.7045,1joj,4
0.000437,-8.9514,17.9855,1.3205,1joj,5
0.000127,-8.9216,14.2206,1.4776,1joj,6
0.000001,-8.9178,22.5717,1.6370,1joj,7
0.000102,-8.9079,14.4795,1.4086,1joj,8
0.000073,-8.8892,15.4048,1.4087,1joj,9
0.168419,-7.8055,3.0885,1.4792,1joj,0
0.000460,-13.6584,4.9807,2.9555,1jp5,10
0.000111,-13.5276,6.3906,3.0078,1jp5,11
0.000077,-13.4956,5.6014,3.1102,1jp5,12
0.000416,-13.4598,4.4210,3.0476,1jp5,13
0.000009,-13.3270,5.9737,3.1041,1jp5,14
0.000505,-13.3041,4.4198,1.8072,1jp5,15
0.000117,-13.2685,5.5415,3.0541,1jp5,16
0.000128,-13.2357,6.4255,3.1364,1jp5,17
0.000096,-13.2073,6.7938,2.9806,1jp5,18
0.000403,-13.1392,4.8491,3.1030,1jp5,19
0.000732,-14.5455,5.6138,3.0960,1jp5,1
0.010533,-13.1277,8.8544,2.2486,1jp5,20
0.000811,-14.1723,3.3903,1.7709,1jp5,2
0.000086,-14.1141,4.7588,2.1914,1jp5,3
0.002031,-14.0281,5.0605,2.8659,1jp5,4
0.000474,-14.0216,4.2421,3.0033,1jp5,5
0.000034,-14.0002,4.4595,3.1260,1jp5,6
0.001005,-13.9399,5.2706,3.1079,1jp5,7
0.000265,-13.8341,4.6098,3.0987,1jp5,8
0.000694,-13.7814,3.0337,2.1431,1jp5,9
0.881225,-13.2668,0.8529,1.3500,1jp5,0
0.000561,-10.4197,13.5278,4.9009,1jpl,10
0.000016,-10.3622,12.7867,2.3260,1jpl,11
0.000163,-10.3456,12.5282,4.4767,1jpl,12
0.001138,-10.3214,12.0209,4.1887,1jpl,13
0.000003,-10.2860,11.7528,3.1087,1jpl,14
0.000576,-10.2807,8.1946,4.4725,1jpl,15
0.001192,-10.2625,7.4021,3.8133,1jpl,16
0.000001,-10.2556,7.5263,3.9535,1jpl,17
0.003632,-10.2361,7.9977,4.5184,1jpl,18
0.000001,-10.0687,11.7122,4.5243,1jpl,19
0.000001,-10.8142,13.6239,4.8833,1jpl,1
0.000007,-9.9629,9.4472,3.3018,1jpl,20
0.002544,-10.6101,7.9599,4.2801,1jpl,2
0.000000,-10.6087,12.6826,5.1124,1jpl,3
0.000061,-10.6023,14.2799,4.6929,1jpl,4
0.000119,-10.5934,14.0876,4.1916,1jpl,5
0.000005,-10.5462,7.3576,4.2297,1jpl,6
0.000002,-10.4917,12.0019,4.3204,1jpl,7
0.000003,-10.4520,12.9514,4.1596,1jpl,8
0.001248,-10.4430,9.7668,4.2523,1jpl,9
0.982659,-10.4325,1.1481,1.1506,1jpl,0
0.000162,-11.1030,7.7820,1.3391,1jqd,10
0.002198,-11.0074,10.5280,1.3528,1jqd,11
0.001307,-10.9364,3.8628,1.4210,1jqd,12
0.000385,-10.7683,6.6620,1.1291,1jqd,13
0.000943,-10.6456,4.4157,0.8185,1jqd,14
0.000532,-10.5024,10.5074,1.7046,1jqd,15
0.001388,-10.4975,8.8832,1.2469,1jqd,16
0.000091,-10.3865,9.2940,1.4025,1jqd,17
0.000109,-10.3049,10.5661,1.3941,1jqd,18
0.000019,-10.1508,6.7228,1.5579,1jqd,19
0.979824,-12.8489,0.5984,0.8162,1jqd,1
0.000027,-10.0579,8.5266,1.3696,1jqd,20
0.045535,-12.3275,8.8186,1.3717,1jqd,2
0.965067,-12.1960,3.5814,0.8077,1jqd,3
0.001196,-11.8892,6.7686,1.4013,1jqd,4
0.007313,-11.8441,8.8941,1.3583,1jqd,5
0.026782,-11.7182,10.5525,1.3423,1jqd,6
0.000489,-11.3935,8.6753,1.3456,1jqd,7
0.002385,-11.3135,10.1879,1.1260,1jqd,8
0.001245,-11.1630,8.2752,0.8097,1jqd,9
0.987551,-12.5327,0.7217,0.5262,1jqd,0
0.348920,-18.2102,0.6591,1.2416,1jqe,1
0.492596,-17.8237,5.1151,1.3889,1jqe,2
0.019876,-17.7040,6.9293,1.9744,1jqe,3
0.202527,-17.5515,3.2248,1.3222,1jqe,4
0.047215,-16.6824,6.3073,1.2602,1jqe,5
0.024948,-16.2921,6.3151,0.3833,1jqe,6
0.016850,-16.2811,9.5944,2.1192,1jqe,7
0.002382,-16.0642,6.8253,2.0427,1jqe,8
0.041197,-15.6149,7.8505,2.3489,1jqe,9
0.472066,-16.6065,0.8100,0.3568,1jqe,0
0.001441,-8.4476,8.6500,1.6260,1jr1,10
0.009082,-8.4431,8.5879,1.5644,1jr1,11
0.006547,-8.4344,9.1504,1.2862,1jr1,12
0.004161,-8.4228,14.6455,1.2864,1jr1,13
0.011302,-8.3698,8.0597,1.4734,1jr1,14
0.004988,-8.2098,14.0102,1.2797,1jr1,15
0.030798,-8.1011,8.5069,1.2859,1jr1,16
0.012224,-7.6818,9.1681,1.1536,1jr1,17
0.003595,-7.5906,7.9312,1.2856,1jr1,18
0.003678,-7.4495,9.4843,1.7371,1jr1,19
0.016537,-9.5351,7.1015,1.4006,1jr1,1
0.000120,-7.3999,11.7277,1.2857,1jr1,20
0.054528,-9.2856,6.7218,1.2800,1jr1,2
0.014041,-9.0409,8.0389,1.6823,1jr1,3
0.002325,-9.0244,7.4661,1.3896,1jr1,4
0.066593,-8.9410,12.3732,1.4940,1jr1,5
0.017934,-8.8003,7.4680,1.4324,1jr1,6
0.008058,-8.6495,7.8495,1.4988,1jr1,7
0.070091,-8.6227,6.9646,1.2872,1jr1,8
0.136750,-8.5728,6.9843,1.2857,1jr1,9
0.813318,-9.5702,0.6264,1.2816,1jr1,0
0.002863,-14.7919,10.5385,1.7298,1jtq,10
0.042213,-14.7254,2.3548,2.7494,1jtq,11
0.002687,-14.6162,3.4096,1.8638,1jtq,12
0.001426,-14.1992,4.2173,1.8371,1jtq,13
0.001011,-14.1884,3.7736,1.9150,1jtq,14
0.001835,-14.1473,3.2490,1.8698,1jtq,15
0.001004,-14.0749,11.2531,3.3745,1jtq,16
0.000074,-14.0371,9.5500,2.8821,1jtq,17
0.017093,-13.8517,11.5923,2.9948,1jtq,18
0.002470,-16.8244,11.8051,1.8094,1jtq,1
0.002482,-16.6907,11.6972,1.8580,1jtq,2
0.002597,-15.9324,11.2662,2.0048,1jtq,3
0.000822,-15.5130,11.3899,1.8722,1jtq,4
0.001896,-15.2059,10.2668,1.6838,1jtq,5
0.000937,-15.1909,2.7978,1.7953,1jtq,6
0.003874,-15.0728,3.9882,1.8568,1jtq,7
0.006692,-14.8495,3.3890,1.7949,1jtq,8
0.010055,-14.8318,11.0636,2.0053,1jtq,9
0.816453,-15.4984,1.3551,0.7224,1jtq,0
0.006726,-12.5420,2.8078,0.5366,1juj,10
0.003022,-12.4497,3.7733,0.6136,1juj,11
0.132164,-12.1660,4.9069,2.0634,1juj,12
0.000055,-12.0582,7.7784,0.9660,1juj,13
0.004755,-12.0497,9.4448,0.9647,1juj,14
0.004809,-12.0436,4.2722,2.1123,1juj,15
0.000341,-11.8748,2.6939,0.4714,1juj,16
0.006545,-11.7769,2.1929,1.9220,1juj,17
0.003264,-11.7442,10.5245,1.9715,1juj,18
0.002248,-11.7425,10.5525,1.1185,1juj,19
0.000589,-13.4031,3.2823,1.9539,1juj,1
0.013202,-11.5167,10.0814,1.1191,1juj,20
0.171026,-13.3591,10.6429,1.1244,1juj,2
0.030750,-13.1890,10.8732,0.9551,1juj,3
0.058978,-12.9365,10.4621,2.0962,1juj,4
0.020644,-12.8163,1.5138,0.4647,1juj,5
0.037294,-12.7340,10.8903,0.9577,1juj,6
0.000593,-12.7179,3.5650,1.8944,1juj,7
0.103382,-12.6017,11.3180,1.8857,1juj,8
0.004696,-12.5885,10.0948,0.5864,1juj,9
0.011157,-11.3698,1.8293,0.3425,1juj,0
0.030023,-10.7050,10.2298,4.7185,1juq,10
0.013548,-10.6642,7.5503,4.7976,1juq,11
0.110673,-10.6502,8.3006,2.0655,1juq,12
0.000001,-10.6414,10.8452,2.5036,1juq,13
0.000870,-10.6290,10.0864,2.5689,1juq,14
0.000019,-10.5890,10.3622,2.1239,1juq,15
0.007877,-10.5653,10.2116,3.5205,1juq,16
0.002523,-10.4941,13.7561,4.6472,1juq,17
0.001068,-10.4801,9.2219,4.3560,1juq,18
0.000669,-10.3808,9.8393,3.5312,1juq,19
0.011795,-11.5583,10.1446,2.5112,1juq,1
0.000864,-10.3372,9.0724,4.0590,1juq,20
0.003013,-11.4364,9.1315,3.7525,1juq,2
0.004523,-11.3420,7.6886,3.7420,1juq,3
0.001740,-11.0075,11.4750,3.5353,1juq,4
0.003009,-10.8860,7.9267,4.9571,1juq,5
0.000063,-10.8745,9.5641,4.1923,1juq,6
0.000359,-10.8415,10.3558,4.4437,1juq,7
0.000317,-10.8012,13.0964,3.7894,1juq,8
0.060686,-10.7492,9.7147,4.1917,1juq,9
0.961640,-8.5278,1.6011,1.3700,1juq,0
0.003013,-15.6082,9.7520,1.7001,1jut,10
0.005013,-15.5652,3.7524,1.4206,1jut,11
0.005455,-15.5644,2.7584,1.6168,1jut,12
0.001957,-15.4403,8.4514,0.6137,1jut,13
0.001118,-15.2710,4.4615,1.5194,1jut,14
0.003188,-15.1599,9.5946,0.5728,1jut,15
0.000782,-15.0724,9.6067,1.6845,1jut,16
0.006127,-14.9220,8.9187,0.5670,1jut,17
0.005487,-14.7653,8.9223,0.5697,1jut,18
0.001817,-14.6532,4.2210,2.0119,1jut,19
0.013278,-16.8002,8.8787,0.5615,1jut,1
0.004251,-14.6105,4.0604,0.5960,1jut,20
0.377824,-16.3256,1.1148,2.0184,1jut,2
0.071738,-16.2732,2.4279,2.0239,1jut,3
0.003374,-16.2434,3.4043,2.0200,1jut,4
0.009352,-16.1706,2.6499,2.0197,1jut,5
0.017480,-16.0768,9.2836,1.7874,1jut,6
0.080028,-15.8245,2.8289,1.9997,1jut,7
0.007382,-15.8208,9.7363,2.1368,1jut,8
0.001229,-15.7369,9.7862,2.0209,1jut,9
0.963101,-16.5330,1.3811,1.0074,1jut,0
0.032669,-17.1414,0.5432,1.3098,1juy,1
0.051756,-16.6584,0.5522,3.9806,1juy,2
0.000023,-15.6645,5.3934,1.3044,1juy,3
0.000016,-15.1919,5.5289,3.8499,1juy,4
0.000665,-14.7445,5.2312,1.2040,1juy,5
0.000374,-14.7414,5.9028,1.3064,1juy,6
0.000154,-14.4169,5.8051,1.3085,1juy,7
0.175549,-15.6421,0.2769,1.3129,1juy,0
0.000010,-7.9897,16.0866,1.8874,1jyc,10
0.000001,-7.9848,13.8022,2.1967,1jyc,11
0.003625,-7.9621,14.8557,1.9656,1jyc,12
0.000146,-7.9119,14.7402,1.7532,1jyc,13
0.000007,-7.9049,9.3703,1.7566,1jyc,14
0.000022,-7.8984,16.2427,1.7355,1jyc,15
0.000002,-7.8984,13.5926,2.1717,1jyc,16
0.000235,-7.8873,10.0429,2.2059,1jyc,17
0.000022,-7.8580,14.0971,2.2231,1jyc,18
0.000031,-7.8226,10.5140,1.6379,1jyc,19
0.000165,-8.7650,6.9532,2.1940,1jyc,1
0.000052,-7.8018,6.7881,1.5375,1jyc,20
0.000006,-8.5218,14.4748,2.1745,1jyc,2
0.000071,-8.5111,13.0847,1.7446,1jyc,3
0.000163,-8.3475,14.0035,2.1193,1jyc,4
0.001267,-8.2811,8.8177,1.6241,1jyc,5
0.000062,-8.2234,10.5627,2.1722,1jyc,6
0.000072,-8.1836,9.6776,2.1830,1jyc,7
0.000072,-8.1305,12.5275,2.2226,1jyc,8
0.000127,-8.0005,13.7871,1.5986,1jyc,9
0.067179,-5.6921,4.0786,1.2922,1jyc,0
0.000000,-9.9314,20.1714,2.0358,1jyi,10
0.000033,-9.9056,19.7594,1.8309,1jyi,11
0.000000,-9.8731,21.9953,2.2556,1jyi,12
0.000000,-9.8278,22.8310,1.3453,1jyi,13
0.000000,-9.7941,21.6586,2.0509,1jyi,14
0.000000,-9.7909,20.3659,1.8350,1jyi,15
0.000469,-9.7901,10.9871,1.8054,1jyi,16
0.000001,-9.7221,20.5821,5.1611,1jyi,17
0.000000,-9.7206,20.7554,5.0780,1jyi,18
0.000000,-9.7140,21.4888,1.7422,1jyi,19
0.000143,-10.5900,22.3435,1.8301,1jyi,1
0.000000,-9.6268,19.7013,2.0431,1jyi,20
0.000000,-10.2484,22.4587,1.3926,1jyi,2
0.000001,-10.2255,19.6688,1.7375,1jyi,3
0.000000,-10.1764,20.8143,1.3561,1jyi,4
0.000000,-10.0952,22.0867,1.3968,1jyi,5
0.000002,-10.0799,21.3431,1.8938,1jyi,6
0.000002,-10.0613,20.4062,1.1712,1jyi,7
0.000001,-9.9952,20.8458,2.0338,1jyi,8
0.000000,-9.9429,20.9281,1.5389,1jyi,9
0.003818,-6.9136,2.1939,1.0475,1jyi,0
0.981415,-14.5098,0.6095,1.3469,1k06,1
0.054909,-12.5834,8.7812,1.4664,1k06,2
0.898664,-13.0720,0.2305,0.3004,1k06,0
0.948638,-14.4887,0.5754,1.1406,1k08,1
0.007816,-12.3122,8.6656,1.5225,1k08,2
0.866698,-13.0273,0.1864,0.2707,1k08,0
0.000038,-5.3144,16.0648,2.0682,1k3n,10
0.000086,-5.2897,16.5370,1.3794,1k3n,11
0.000001,-5.2608,14.1500,1.2612,1k3n,12
0.000181,-5.2575,13.7575,1.8453,1k3n,13
0.000026,-5.2570,14.9166,1.7974,1k3n,14
0.000039,-5.2115,14.3992,2.1183,1k3n,15
0.000145,-5.1839,21.4585,1.5255,1k3n,16
0.000260,-5.1762,14.6537,1.2564,1k3n,17
0.000175,-5.1661,12.3678,1.8316,1k3n,18
0.000025,-5.1430,13.0712,2.4003,1k3n,19
0.000003,-5.9945,13.9252,1.8397,1k3n,1
0.000142,-5.1430,13.3019,3.2557,1k3n,20
0.000047,-5.8204,13.1827,1.6719,1k3n,2
0.000007,-5.7561,14.4604,1.3510,1k3n,3
0.000008,-5.6506,12.1065,2.2568,1k3n,4
0.000043,-5.6165,16.9296,1.4775,1k3n,5
0.000468,-5.4448,14.8912,1.0772,1k3n,6
0.000021,-5.4402,13.7881,1.7923,1k3n,7
0.000002,-5.4147,14.8502,1.1567,1k3n,8
0.000017,-5.3426,15.3700,2.2421,1k3n,9
0.072402,-3.1748,7.3261,0.9753,1k3n,0
0.000009,-5.2427,17.3754,1.2464,1k3q,10
0.000341,-5.1958,17.3076,2.1074,1k3q,11
0.000937,-5.1719,19.4478,2.3185,1k3q,12
0.001268,-5.1681,14.1421,2.2809,1k3q,13
0.000206,-5.1681,15.1376,1.2651,1k3q,14
0.001190,-5.1565,13.7101,1.2633,1k3q,15
0.000168,-5.0298,14.4335,1.3909,1k3q,16
0.000106,-5.0177,19.0249,2.4369,1k3q,17
0.000052,-4.9870,12.0340,1.5191,1k3q,18
0.000002,-4.9569,18.3483,1.3042,1k3q,19
0.000029,-5.9215,14.8355,1.8164,1k3q,1
0.000032,-4.9332,17.0630,2.4168,1k3q,20
0.000206,-5.9214,19.0177,2.5224,1k3q,2
0.000922,-5.8217,11.7117,2.0798,1k3q,3
0.016561,-5.7279,17.4672,2.5161,1k3q,4
0.000007,-5.6298,15.2220,2.2382,1k3q,5
0.000122,-5.5540,16.9205,1.2641,1k3q,6
0.002064,-5.4004,14.5722,1.2596,1k3q,7
0.000542,-5.3963,18.8768,2.4053,1k3q,8
0.000011,-5.3194,18.3354,2.6461,1k3q,9
0.094420,-4.5153,7.4956,1.2630,1k3q,0
0.000552,-8.3158,7.8772,2.4421,1k3t,10
0.004251,-8.2702,6.3777,1.2700,1k3t,11
0.000344,-8.0981,8.5011,1.2700,1k3t,12
0.000335,-8.0142,13.1027,3.0614,1k3t,13
0.001921,-8.0008,3.1268,2.8576,1k3t,14
0.016947,-7.9621,5.0631,3.1686,1k3t,15
0.002610,-7.8556,7.8651,2.9115,1k3t,16
0.018241,-7.7545,7.8839,1.2701,1k3t,17
0.000748,-7.7201,8.1219,3.0040,1k3t,18
0.001084,-7.7017,9.2137,3.0176,1k3t,19
0.004140,-9.4417,2.3034,2.9540,1k3t,1
0.008270,-7.5876,7.6614,2.6592,1k3t,20
0.005074,-9.1922,2.3040,1.2698,1k3t,2
0.057050,-9.0083,3.5130,3.0201,1k3t,3
0.015100,-8.9676,7.0210,2.9987,1k3t,4
0.000944,-8.7425,4.4887,1.2700,1k3t,5
0.011866,-8.6628,6.8155,1.2703,1k3t,6
0.003900,-8.5921,8.4004,3.0177,1k3t,7
0.013772,-8.3469,5.1748,1.2714,1k3t,8
0.000254,-8.3251,9.1563,1.2701,1k3t,9
0.962307,-9.9435,3.1374,1.2810,1k3t,0
0.000542,-17.7238,10.2809,1.9720,1k6c,10
0.009316,-20.6922,0.5750,1.2482,1k6c,1
0.000405,-19.2112,4.2754,2.1331,1k6c,2
0.000165,-19.1117,10.6371,1.8175,1k6c,3
0.012214,-18.8766,9.7328,1.8568,1k6c,4
0.001424,-18.4110,8.8840,1.2621,1k6c,5
0.001097,-18.1946,10.5588,1.2090,1k6c,6
0.000156,-18.1400,10.2911,2.0980,1k6c,7
0.001205,-17.7965,9.8421,1.6210,1k6c,8
0.006586,-17.7540,10.8293,1.2628,1k6c,9
0.522898,-19.1488,0.4641,1.2555,1k6c,0
0.014039,-22.6766,1.2673,1.2760,1k6p,1
0.000009,-21.2540,4.3506,1.2758,1k6p,2
0.000070,-21.0214,10.7532,1.9551,1k6p,3
0.000259,-20.6878,4.0850,3.2628,1k6p,4
0.000189,-20.6792,9.9782,1.2758,1k6p,5
0.001470,-20.3558,11.4042,2.1208,1k6p,6
0.002552,-20.2321,10.4638,1.8992,1k6p,7
0.000189,-20.0617,10.9120,1.4049,1k6p,8
0.000203,-20.0266,6.1452,2.1987,1k6p,9
0.401968,-20.4499,0.5058,1.2857,1k6p,0
0.028879,-16.9755,0.5404,1.2633,1k6t,1
0.042767,-15.6877,3.4798,1.2661,1k6t,2
0.000161,-14.7538,4.6362,1.0723,1k6t,3
0.002772,-14.7456,7.7511,1.9929,1k6t,4
0.001563,-14.5438,10.1472,1.9532,1k6t,5
0.445335,-16.6380,0.5188,1.2561,1k6t,0
0.000019,-19.2335,8.2360,2.2640,1k6v,10
0.000019,-19.1796,12.9592,1.4937,1k6v,11
0.000184,-19.0910,11.7510,1.5321,1k6v,12
0.000200,-19.0776,8.8181,2.1418,1k6v,13
0.000020,-18.9050,9.3416,2.0564,1k6v,14
0.000506,-18.8922,12.9587,1.5005,1k6v,15
0.000069,-18.6909,11.9138,1.3586,1k6v,16
0.000124,-18.6309,12.8753,2.3370,1k6v,17
0.001228,-18.6292,7.5624,2.0492,1k6v,18
0.002255,-21.4114,10.0006,2.2695,1k6v,1
0.000085,-21.0367,11.4546,2.3168,1k6v,2
0.000098,-20.8422,11.1507,1.4450,1k6v,3
0.000141,-20.7819,11.3459,1.2880,1k6v,4
0.000081,-19.4858,8.8001,1.4279,1k6v,5
0.000065,-19.4703,13.1996,2.1799,1k6v,6
0.000493,-19.2844,12.0115,1.5125,1k6v,7
0.000204,-19.2699,6.7378,2.3375,1k6v,8
0.000039,-19.2679,9.4983,1.5197,1k6v,9
0.268899,-22.4354,0.5788,1.2879,1k6v,0
0.925307,-13.6743,6.0557,2.0758,1k9s,1
0.979098,-13.1532,3.4468,2.0212,1k9s,2
0.970208,-12.3784,2.6009,0.5267,1k9s,3
0.999988,-16.4843,0.3265,0.3518,1k9s,0
0.000015,-8.4010,8.7282,2.4343,1kc5,10
0.000471,-8.3436,10.6614,2.4435,1kc5,11
0.000689,-8.3258,8.8955,1.2957,1kc5,12
0.000052,-8.2816,10.4016,2.6082,1kc5,13
0.000033,-8.2726,10.4983,2.4759,1kc5,14
0.000155,-8.2664,8.1544,2.4946,1kc5,15
0.000344,-8.2203,10.6182,2.5235,1kc5,16
0.000161,-8.1492,7.7490,2.5105,1kc5,17
0.000094,-8.1061,8.1281,2.4717,1kc5,18
0.001772,-8.1035,7.7413,2.6085,1kc5,19
0.000157,-9.1472,9.3529,1.4927,1kc5,1
0.001054,-8.1015,10.6018,2.4387,1kc5,20
0.000315,-9.0449,9.7510,2.4451,1kc5,2
0.000012,-8.8737,6.2219,2.5031,1kc5,3
0.000000,-8.7127,8.7843,2.4522,1kc5,4
0.000021,-8.7076,11.0884,2.4853,1kc5,5
0.000057,-8.6280,8.1615,2.4685,1kc5,6
0.000001,-8.5823,6.7861,2.3721,1kc5,7
0.000003,-8.5491,6.4142,2.4048,1kc5,8
0.000078,-8.4574,11.6208,2.4250,1kc5,9
0.799385,-8.0451,1.6279,0.9854,1kc5,0
0.990156,-10.1104,3.7240,2.9335,1kc7,10
0.992665,-9.7203,7.2389,2.8464,1kc7,11
0.955896,-9.5982,6.0444,2.9068,1kc7,12
0.919689,-9.4733,6.3945,2.6624,1kc7,13
0.978503,-9.4539,7.3255,2.8504,1kc7,14
0.900261,-9.3738,7.2881,2.0481,1kc7,15
0.985440,-9.2763,7.6498,2.7994,1kc7,16
0.940143,-9.2736,10.2452,2.2396,1kc7,17
0.832581,-9.0294,9.4796,2.7549,1kc7,18
0.937629,-8.9441,8.2481,1.3269,1kc7,19
0.998519,-11.0346,3.4286,2.6580,1kc7,1
0.982566,-8.6578,2.7183,2.1881,1kc7,20
0.999236,-10.9066,0.6203,1.3271,1kc7,2
0.999066,-10.7975,2.7982,2.7384,1kc7,3
0.999039,-10.6599,3.8533,1.3269,1kc7,4
0.955345,-10.5836,7.4038,1.3270,1kc7,5
0.997537,-10.4911,3.5692,2.2090,1kc7,6
0.997084,-10.3817,2.8616,2.6784,1kc7,7
0.997922,-10.1958,4.0832,2.4270,1kc7,8
0.974696,-10.1885,3.7943,3.2935,1kc7,9
0.999580,-8.3396,0.7208,1.3271,1kc7,0
0.000449,-8.2725,7.0615,2.5060,1kcs,10
0.000050,-8.2707,6.1098,1.5531,1kcs,11
0.000465,-8.2320,11.2773,1.5538,1kcs,12
0.000055,-8.2189,7.1814,1.7281,1kcs,13
0.001110,-8.2131,7.8118,2.8011,1kcs,14
0.000005,-8.1892,10.7208,2.1265,1kcs,15
0.000088,-8.1248,6.0625,2.3308,1kcs,16
0.000299,-8.0661,8.6846,2.6609,1kcs,17
0.000413,-8.0107,6.4610,1.4559,1kcs,18
0.000104,-7.9195,7.7026,1.8545,1kcs,19
0.000266,-8.8550,9.7508,2.0601,1kcs,1
0.000288,-7.8241,8.0151,2.2030,1kcs,20
0.000003,-8.6110,11.7074,2.7274,1kcs,2
0.000021,-8.5339,7.6991,2.0584,1kcs,3
0.000006,-8.4528,5.4606,2.5212,1kcs,4
0.000084,-8.4330,10.0950,2.8152,1kcs,5
0.000014,-8.3779,11.6665,1.7840,1kcs,6
0.000192,-8.3675,5.5414,2.4442,1kcs,7
0.000002,-8.2896,9.5958,1.5967,1kcs,8
0.000009,-8.2754,7.3600,2.0293,1kcs,9
0.894806,-8.9344,1.8551,0.6484,1kcs,0
0.652075,-8.6223,5.6852,2.3437,1kel,10
0.002568,-8.4668,7.0282,1.0445,1kel,11
0.972370,-11.2975,1.2209,0.8026,1kel,1
0.492383,-9.9976,4.9225,1.6032,1kel,2
0.366339,-9.5050,2.8752,0.6601,1kel,3
0.791515,-9.4378,4.7226,1.0809,1kel,4
0.297523,-9.3153,6.0824,1.6480,1kel,5
0.916699,-9.3016,6.7697,1.2763,1kel,6
0.460435,-9.1292,4.2874,2.3831,1kel,7
0.585556,-8.7427,4.4420,2.2325,1kel,8
0.175492,-8.6562,5.6254,2.3520,1kel,9
0.972311,-10.8213,0.7434,0.8402,1kel,0
0.172736,-8.0460,3.1681,3.3869,1kf6,10
0.887312,-7.9063,5.6599,1.4964,1kf6,11
0.644481,-7.6787,7.1233,3.2422,1kf6,12
0.987582,-10.6013,2.8380,0.8913,1kf6,1
0.978478,-9.9901,6.9255,1.8324,1kf6,2
0.925150,-9.7974,1.6623,1.8635,1kf6,3
0.779105,-8.6795,3.0174,3.3171,1kf6,4
0.587733,-8.5013,7.9026,3.2422,1kf6,5
0.765500,-8.4976,5.6309,3.3418,1kf6,6
